478003.3022846527, 3638142.0875882204, 0.2
478003.2030426358, 3638142.328003682, 0.2
478003.08823925053, 3638142.5813873596, 0.2
478002.98430783383, 3638142.8162703263, 0.2
478002.89896937297, 3638142.9993777014, 0.2
478002.82299326255, 3638143.186159513, 0.2
478002.71439715324, 3638143.4265958243, 0.2
478002.60891908687, 3638143.667025188, 0.2
478002.5313798537, 3638143.851962835, 0.2
478002.4444865087, 3638144.0369213284, 0.2
478002.3591563028, 3638144.223723987, 0.2
478002.21451339964, 3638144.379248788, 0.2
478002.10264282976, 3638144.5494817514, 0.2
478001.98767069523, 3638144.727112222, 0.2
478001.87267386174, 3638144.8936568573, 0.2
478001.7623705567, 3638145.0675816317, 0.2
478001.6489574529, 3638145.2452086317, 0.2
478001.53865827306, 3638145.420981047, 0.2
478001.4268000786, 3638145.596756936, 0.2
478001.3149583573, 3638145.779923387, 0.2
478001.2093280101, 3638145.9519901033, 0.2
478001.1005755124, 3638146.1222161306, 0.2
478000.99184360524, 3638146.3016803577, 0.2
478000.8799936654, 3638146.4811515333, 0.2
478000.7448737421, 3638146.712408731, 0.2
478000.63769674883, 3638146.890021848, 0.2
478000.53207054286, 3638147.0639362116, 0.2
478000.4311296278, 3638147.2415354345, 0.2
478000.325524019, 3638147.4246879998, 0.2
478000.21524547244, 3638147.6096986267, 0.2
478000.1174473149, 3638147.7983767404, 0.2
478000.00407544785, 3638147.9944801573, 0.2
477999.9015920065, 3638148.179473417, 0.2
477999.72105884197, 3638148.3202970494, 0.2
477999.57336388656, 3638148.50539107, 0.2
477999.417812082, 3638148.6627878724, 0.2
477999.21693346335, 3638148.7685515285, 0.2
477999.0363714953, 3638148.8964416967, 0.2
477998.8150938836, 3638148.943126064, 0.2
477998.6188840953, 3638149.0451840325, 0.2
477998.4241756816, 3638149.1213715742, 0.2
477998.22483551136, 3638149.21789358, 0.2
477998.0254582838, 3638149.2977868333, 0.2
477997.8292073311, 3638149.3813684196, 0.2
477997.6298465819, 3638149.468652239, 0.2
477997.4258005466, 3638149.552251208, 0.2
477997.2295701967, 3638149.6450710054, 0.2
477997.023985741, 3638149.7379116546, 0.2
477996.8230701064, 3638149.827046604, 0.2
477996.6190034944, 3638149.9014073927, 0.2
477996.4274543281, 3638149.9960644203, 0.2
477996.2202779234, 3638150.0741274455, 0.2
477996.01937466004, 3638150.1688053305, 0.2
477995.8105857061, 3638150.222852526, 0.2
477995.59552773647, 3638150.2621325096, 0.2
477995.382065852, 3638150.3180377767, 0.2
477995.1717302422, 3638150.3776313793, 0.2
477994.9567217003, 3638150.4390830495, 0.2
477994.743243349, 3638150.487597774, 0.2
477994.5282389307, 3638150.550897095, 0.2
